,dataset_name,input_size,output_size
79,4_I.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays7,1,1
80,4_I.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays1,5,6
81,4_I.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays7,5,6
82,4_I.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays1,5,6
83,4_I.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays7,5,6
84,4_I.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays1,2,2
85,4_I.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays7,2,2
86,4_I.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays1,2,2
87,4_I.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays7,2,2
88,4_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays1,1,1
89,4_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays7,1,1
90,4_I.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays1,1,1
91,4_I.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays7,1,1
92,4_I.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays1,5,6
93,4_I.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays7,5,6
94,4_I.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays1,5,6
95,4_I.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays7,5,6
96,4_I.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays1,2,2
97,4_I.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays7,2,2
98,4_I.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays1,2,2
99,4_I.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays7,2,2
100,4_I.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays1,1,1
101,4_I.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays7,1,1
102,4_I.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays1,1,1
103,4_I.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays7,1,1
104,4_I.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays1,2,2
105,4_I.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays7,2,2
106,4_I.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays1,2,2
107,4_I.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays7,2,2
108,4_I.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays1,2,2
109,4_I.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays7,2,2
110,4_I.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays1,2,2
111,4_I.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays7,2,2
112,4_I.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays1,1,1
113,4_I.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays7,1,1
114,4_I.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays1,1,1
115,4_I.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays7,1,1
116,4_I.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays1,2,2
117,4_I.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays7,2,2
118,4_I.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays1,2,2
119,4_I.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays7,2,2
120,4_I.v1.l1.ds1.l_combo10.ds_combo4.idays30.odays1,2,2
121,4_I.v1.l1.ds1.l_combo10.ds_combo4.idays30.odays7,2,2
122,4_I.v1.l1.ds1.l_combo10.ds_combo4.idays60.odays1,2,2
123,4_I.v1.l1.ds1.l_combo10.ds_combo4.idays60.odays7,2,2
124,4_I.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays1,1,1
125,4_I.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays7,1,1
126,4_I.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays1,1,1
127,4_I.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays7,1,1
128,4_I.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays1,5,6
129,4_I.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays7,5,6
130,4_I.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays1,5,6
131,4_I.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays7,5,6
132,4_I.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays1,2,2
133,4_I.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays7,2,2
134,4_I.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays1,2,2
135,4_I.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays7,2,2
136,4_I.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays1,1,1
137,4_I.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays7,1,1
138,4_I.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays1,1,1
139,4_I.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays7,1,1
140,4_I.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays1,5,6
141,4_I.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays7,5,6
142,4_I.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays1,5,6
143,4_I.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays7,5,6
144,4_I.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays1,2,2
145,4_I.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays7,2,2
146,4_I.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays1,2,2
147,4_I.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays7,2,2
148,4_I.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays1,1,1
149,4_I.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays7,1,1
150,4_I.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays1,1,1
151,4_I.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays7,1,1
152,4_I.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays1,5,6
153,4_I.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays7,5,6
154,4_I.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays1,5,6
155,4_I.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays7,5,6
156,4_I.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays1,2,2
157,4_I.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays7,2,2
158,4_I.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays1,2,2
159,4_I.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays7,2,2
160,4_I.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays1,1,1
161,4_I.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays7,1,1
162,4_I.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays1,1,1
163,4_I.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays7,1,1
164,4_I.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays1,5,6
165,4_I.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays7,5,6
166,4_I.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays1,5,6
167,4_I.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays7,5,6
168,4_I.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays1,2,2
169,4_I.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays7,2,2
170,4_I.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays1,2,2
171,4_I.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays7,2,2
